ent_num,sdn_name,sdn_type,programs,remarks,title,call_sign,vessel_type,tonnage,gross_registered_tonnage,flag,vessel_owner
44253,PARAMUSHIR,vessel,RUSSIA-EO14024,-0- ,UGZM,General Cargo,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9190286; Linked To: PUBLIC JOINT STOCK COMPANY SAKHALIN SHIPPING COMPANY.
44255,SELENGA,vessel,RUSSIA-EO14024,-0- ,UBSH8,General Cargo,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 8714657; Linked To: PUBLIC JOINT STOCK COMPANY SAKHALIN SHIPPING COMPANY.
44256,SHANTAR,vessel,RUSSIA-EO14024,-0- ,UBNJ7,General Cargo,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9190274; Linked To: PUBLIC JOINT STOCK COMPANY SAKHALIN SHIPPING COMPANY.
44273,SIMUSHIR,vessel,RUSSIA-EO14024,-0- ,UBRI5,General Cargo,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9179385; Linked To: PUBLIC JOINT STOCK COMPANY SAKHALIN SHIPPING COMPANY.
44276,SAKHALIN 8,vessel,RUSSIA-EO14024,-0- ,UERK,Passenger,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 8330516; Linked To: PUBLIC JOINT STOCK COMPANY SAKHALIN SHIPPING COMPANY.
44278,SAKHALIN 9,vessel,RUSSIA-EO14024,-0- ,UCEE,Passenger,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Other Vessel Type Roll-on Roll-off; Vessel Registration Identification IMO 8728543; Linked To: PUBLIC JOINT STOCK COMPANY SAKHALIN SHIPPING COMPANY.
44279,SAKHALIN 10,vessel,RUSSIA-EO14024,-0- ,UCDL,Passenger,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Other Vessel Type Roll-on Roll-off; Vessel Registration Identification IMO 8857667; Linked To: PUBLIC JOINT STOCK COMPANY SAKHALIN SHIPPING COMPANY.
45007,KORYAK FSU,vessel,RUSSIA-EO14024,-0- ,3E2333,Floating Storage Tanker,-0- ,-0- ,Panama,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9915105; Linked To: ARCTIC TRANSSHIPMENT LIMITED LIABILITY COMPANY.
45034,SAAM FSU,vessel,RUSSIA-EO14024,-0- ,3E2557,Floating Storage Tanker,-0- ,-0- ,Panama,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9915090; Linked To: ARCTIC TRANSSHIPMENT LIMITED LIABILITY COMPANY.
45330,KAZAN,vessel,RUSSIA-EO14024,-0- ,A8CE6,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9258002; MMSI 636011916; Linked To: KAZAN SHIPPING INCORPORATED.
45555,SCF PRIMORYE,vessel,RUSSIA-EO14024,-0- ,A8SW6,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9421960; MMSI 636014308; Linked To: LUMBER MARINE SA.
46288,LIGOVSKY PROSPECT,vessel,RUSSIA-EO14024,-0- ,A8AP5,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9256066; MMSI 636011641; Linked To: PROGRESS SHIPPING COMPANY LIMITED.
46290,NS CENTURY,vessel,RUSSIA-EO14024,-0- ,A8IJ8,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9306782; MMSI 636012853; Linked To: GALLION NAVIGATION INCORPORATED.
46610,NS CHAMPION,vessel,RUSSIA-EO14024,-0- ,A8FD9,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9299719; MMSI 636012384; Linked To: STERLING SHIPPING INCORPORATED.
46611,VIKTOR BAKAEV,vessel,RUSSIA-EO14024,-0- ,D5BN6,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9610810; MMSI 636015565; Linked To: STREYMOY SHIPPING LIMITED.
46613,HS ATLANTICA,vessel,RUSSIA-EO14024,-0- ,5LIP5,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9322839; MMSI 636022401; Linked To: HS ATLANTICA LIMITED; Linked To: HENNESEA HOLDINGS LIMITED.
46771,CAPTAIN YAKUBOVICH,vessel,RUSSIA-EO14024,-0- ,UBCG2,General Cargo,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1984; Vessel Registration Identification IMO 8318740; Linked To: IBEX SHIPPING INC.
46773,MARIA,vessel,RUSSIA-EO14024,-0- ,UBRH7,General Cargo,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1986; Vessel Registration Identification IMO 8517839; Linked To: IBEX SHIPPING INC.
46775,ARKADIY CHERNYSHEV,vessel,RUSSIA-EO14024,-0- ,UBSH5,General Cargo,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1988; Vessel Registration Identification IMO 8714695; Linked To: IBEX SHIPPING INC.
46957,ANATOLY KOLODKIN,vessel,RUSSIA-EO14024,-0- ,3E7525,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9610808; MMSI 352003372; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
46972,NS ANTARCTIC,vessel,RUSSIA-EO14024,-0- ,TRBF3,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9413559; MMSI 626372000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
46976,NS LION,vessel,RUSSIA-EO14024,-0- ,TRBH8,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9339313; MMSI 626393000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
46991,GEORGY MASLOV,vessel,RUSSIA-EO14024,-0- ,TRBD9,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9610793; MMSI 626362000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47003,NS CONSUL,vessel,RUSSIA-EO14024,-0- ,TRBH3,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9341093; MMSI 626388000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47006,NS BURGAS,vessel,RUSSIA-EO14024,-0- ,TRBF9,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9411020; MMSI 626378000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47007,NS CAPTAIN,vessel,RUSSIA-EO14024,-0- ,TRBG2,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9341067; MMSI 626379000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47009,NS COLUMBUS,vessel,RUSSIA-EO14024,-0- ,TRBG5,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9312884; MMSI 626382000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47015,SAKHALIN ISLAND,vessel,RUSSIA-EO14024,-0- ,3E4139,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9249128; MMSI 352002202; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47022,NEVSKIY PROSPECT,vessel,RUSSIA-EO14024,-0- ,TRBE8,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9256054; MMSI 626369000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47034,LITEYNY PROSPECT,vessel,RUSSIA-EO14024,-0- ,TRBE6,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9256078; MMSI 626367000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47037,KRYMSK,vessel,RUSSIA-EO14024,-0- ,TRBE3,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9270529; MMSI 626364000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47041,SANAR 15,vessel,RUSSIA-EO14024,-0- ,UALW,Oil Products Tanker,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9777670; MMSI 273375360; Linked To: COVART ENERGY LIMITED.
47046,NS CREATION,vessel,RUSSIA-EO14024,-0- ,TRBH5,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9312896; MMSI 626390000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47053,NS BRAVO,vessel,RUSSIA-EO14024,-0- ,TRBF8,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9412359; MMSI 626377000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47190,MEHLE,vessel,SDGT,-0- ,3E3893,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9191711; MMSI 352002537; Linked To: CIELO MARITIME LTD."
47191,SINCERE 02,vessel,SDGT,-0- ,3E4733,Oil Products Tanker,-0- ,-0- ,Kiribati,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9226011; MMSI 352002984; Linked To: GLOBAL TECH MARINE SERVICES INC."
47192,MOLECULE,vessel,SDGT,-0- ,TJMC241,Crude Oil Tanker,-0- ,-0- ,Cameroon,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9209300; MMSI 613003214; Linked To: GLOBAL TECH MARINE SERVICES INC."
47193,FORTUNE GALAXY,vessel,SDGT,-0- ,3E2520,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9257010; MMSI 352001505; Linked To: GLOBAL TECH MARINE SERVICES INC."
47213,ARISTO,vessel,RUSSIA-EO14024,-0- ,5LJI7,Chemical/Products Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9327413; MMSI 636022549; Linked To: HENNESEA HOLDINGS LIMITED.
47214,HAI II,vessel,RUSSIA-EO14024,-0- ,D5HH9,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9259599; MMSI 636016693; Linked To: HENNESEA HOLDINGS LIMITED.
47215,HS ARGE,vessel,RUSSIA-EO14024,-0- ,5LIK5,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9299745; MMSI 636022360; Linked To: HENNESEA HOLDINGS LIMITED.
47216,HS BURAQ,vessel,RUSSIA-EO14024,-0- ,5LIK9,Products Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9381732; MMSI 636022364; Linked To: HENNESEA HOLDINGS LIMITED.
47217,HS ESBERG,vessel,RUSSIA-EO14024,-0- ,5LIN6,Products Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9410894; MMSI 636022386; Linked To: HENNESEA HOLDINGS LIMITED.
47218,HS EVERETT,vessel,RUSSIA-EO14024,-0- ,5LIP7,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9410870; MMSI 636022403; Linked To: HENNESEA HOLDINGS LIMITED.
47219,HS GLORY,vessel,RUSSIA-EO14024,-0- ,D5OH4,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9249087; MMSI 636018127; Linked To: HENNESEA HOLDINGS LIMITED.
47220,HS STAR,vessel,RUSSIA-EO14024,-0- ,D5RV6,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9274446; MMSI 636018885; Linked To: HENNESEA HOLDINGS LIMITED.
47221,LA PRIDE,vessel,RUSSIA-EO14024,-0- ,5LHW6,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9274616; MMSI 636022251; Linked To: HENNESEA HOLDINGS LIMITED.
47222,MONA,vessel,RUSSIA-EO14024,-0- ,5LIS6,Chemical/Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9314818; MMSI 636022424; Linked To: HENNESEA HOLDINGS LIMITED.
47223,NELLIS,vessel,RUSSIA-EO14024,-0- ,5LJI8,Chemical/Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9322267; MMSI 636022550; Linked To: HENNESEA HOLDINGS LIMITED.
47224,OSPEROUS,vessel,RUSSIA-EO14024,-0- ,5LHE4,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9412995; MMSI 636022098; Linked To: HENNESEA HOLDINGS LIMITED.
47225,PERIA,vessel,RUSSIA-EO14024,-0- ,5LIZ6,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9322827; MMSI 636022479; Linked To: HENNESEA HOLDINGS LIMITED.
47226,SARA II,vessel,RUSSIA-EO14024,-0- ,5LJI4,Chemical/Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9301615; MMSI 636022546; Linked To: HENNESEA HOLDINGS LIMITED.
47227,SENSUS,vessel,RUSSIA-EO14024,-0- ,5LHJ7,Products Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9296585; MMSI 636022146; Linked To: HENNESEA HOLDINGS LIMITED.
47228,UZE,vessel,RUSSIA-EO14024,-0- ,5LHB3,Chemical/Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9323338; MMSI 636022072; Linked To: HENNESEA HOLDINGS LIMITED.
47233,HS LEGEND,vessel,RUSSIA-EO14024,-0- ,5LIK7,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9381744; MMSI 636022362; Linked To: HENNESEA HOLDINGS LIMITED.
47305,BENDIGO,vessel,IRAN-EO13846,-0- ,8P2397,Crude Oil Tanker,-0- ,-0- ,Barbados,-0- ,Vessel Registration Identification IMO 9289491; MMSI 314925000; Linked To: MAX MARITIME SOLUTIONS FZE.
47309,PARINE,vessel,IRAN-EO13846,-0- ,8PBL8,Crude Oil Tanker,-0- ,-0- ,Barbados,-0- ,Vessel Registration Identification IMO 9257503; MMSI 314642000; Linked To: AL ANCHOR SHIP MANAGEMENT FZE.
47310,ROAD,vessel,IRAN-EO13846,-0- ,8PBL7,Crude Oil Tanker,-0- ,-0- ,Barbados,-0- ,Vessel Registration Identification IMO 9229362; MMSI 314641000; Linked To: AL ANCHOR SHIP MANAGEMENT FZE.
47311,BERENICE PRIDE,vessel,IRAN-EO13846,-0- ,3EEX7,Oil Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9216559; MMSI 357776000; Linked To: ALMANAC SHIP MANAGEMENT LLC.
47312,HARMONY,vessel,IRAN-EO13846,-0- ,D6A2833,Tug,-0- ,-0- ,Comoros,-0- ,Vessel Registration Identification IMO 8400945; Linked To: ALMANAC SHIP MANAGEMENT LLC.
47314,EURO VIKING,vessel,IRAN-EO13846,-0- ,V4XD4,Chemical/Oil Tanker,-0- ,-0- ,St. Kitts and Nevis,-0- ,Vessel Registration Identification IMO 9309239; MMSI 341729000; Linked To: ALMANAC SHIP MANAGEMENT LLC.
47315,EURO FORTUNE,vessel,IRAN-EO13846,-0- ,V4WB4,Chemical/Oil Tanker,-0- ,-0- ,St. Kitts and Nevis,-0- ,Vessel Registration Identification IMO 9281554; MMSI 341675000; Linked To: ALMANAC SHIP MANAGEMENT LLC.
47316,ARABIAN ENERGY,vessel,IRAN-EO13846,-0- ,3E3473,Chemical/Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9417490; MMSI 352001565; Linked To: ALMANAC SHIP MANAGEMENT LLC.
47319,ASTRA,vessel,IRAN-EO13846,-0- ,TRAA3,Chemical/Products Tanker,-0- ,-0- ,Gabon,-0- ,Vessel Registration Identification IMO 9162928; MMSI 626152000; Linked To: SEA ROUTE SHIP MANAGEMENT FZE.
47321,BALTIC HORIZON,vessel,IRAN-EO13846,-0- ,3E5422,Chemical/Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9263382; MMSI 352004038; Linked To: SEA ROUTE SHIP MANAGEMENT FZE.
47322,NILE,vessel,IRAN-EO13846,-0- ,E5U5135,Chemical/Products Tanker,-0- ,-0- ,Cook Islands,-0- ,Vessel Registration Identification IMO 9411288; MMSI 518999154; Linked To: SEA ROUTE SHIP MANAGEMENT FZE.
47323,YAMUNA,vessel,IRAN-EO13846,-0- ,E5U5133,Oil Products Tanker,-0- ,-0- ,Cook Islands,-0- ,Vessel Registration Identification IMO 9572111; MMSI 518999152; Linked To: SEA ROUTE SHIP MANAGEMENT FZE.
47371,NS LEADER,vessel,RUSSIA-EO14024,-0- ,A8LU7,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9339301; MMSI 636013272; Linked To: NS LEADER SHIPPING INCORPORATED.
47661,OLYMPICS,vessel,SDGT,-0- ,8RCA6,Crude Oil Tanker,-0- ,-0- ,Guyana,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9212759; MMSI 750788000; Linked To: VISHNU INC."
47705,YORGOS,vessel,SDGT,-0- ,8RCL2,Crude Oil Tanker,-0- ,-0- ,Sint Maarten,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9150365; MMSI 750177000; Linked To: CAP TEES SHIPPING CO., LIMITED."
47714,ALIREZA 1,vessel,RUSSIA-EO14024,-0- ,UAYK,General Cargo,-0- ,1972,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1965; Vessel Registration Identification IMO 6703769; Linked To: DALIR LTD.
47716,BALTIYSKIY-111,vessel,RUSSIA-EO14024,-0- ,UDCC,General Cargo,-0- ,1926,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1980; Vessel Registration Identification IMO 7612448; Linked To: DALIR LTD.
47719,SKIF-V,vessel,RUSSIA-EO14024,-0- ,UBRK6,General Cargo,-0- ,2463,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1984; Vessel Registration Identification IMO 8858087; Linked To: LADOGA SHIPPING COMPANY LIMITED LIABILITY COMPANY.
47864,AKADEMIK ALEKSANDR KARPINSKIY,vessel,RUSSIA-EO14024,-0- ,UIZO,Research Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1984; Vessel Registration Identification IMO 8227238; Linked To: JSC POLAR MARINE GEOSURVEY EXPEDITION.
47868,PROFESSOR LOGACHEV,vessel,RUSSIA-EO14024,-0- ,UADZ,Research Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1970; Vessel Registration Identification IMO 8834691; Linked To: SEVMORNEFTEGEOFIZIKA AO.
47871,AKADEMIK PRIMAKOV,vessel,RUSSIA-EO14024,-0- ,UBCQ4,Research Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1999; Vessel Registration Identification IMO 9187514; Linked To: SEVMORNEFTEGEOFIZIKA AO.
47874,AKADEMIK LAZEREV,vessel,RUSSIA-EO14024,-0- ,UAJS,Research Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1987; Vessel Registration Identification IMO 8408985; Linked To: SEVMORNEFTEGEOFIZIKA AO.
47876,AKADEMIK NEMCHINOV,vessel,RUSSIA-EO14024,-0- ,UETM,Research Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1988; Vessel Registration Identification IMO 8409032; Linked To: SEVMORNEFTEGEOFIZIKA AO.
47879,PROFESSOR RYABINKIN,vessel,RUSSIA-EO14024,-0- ,UAJU,Research Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1989; Vessel Registration Identification IMO 8504923; Linked To: SEVMORNEFTEGEOFIZIKA AO.
48031,BAVENIT,vessel,RUSSIA-EO14024,-0- ,UAIO,Drilling Ship,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1986; Vessel Registration Identification IMO 8406573; Linked To: AMIGE AO.
48034,GELENDZHIK,vessel,RUSSIA-EO14024,-0- ,UFII,Research Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1989; Vessel Registration Identification IMO 8826230; Linked To: YUZHMORGEOLOGIYA AO.
48037,YUZHMORGEOLOGIYA,vessel,RUSSIA-EO14024,-0- ,UBSZ,Research Vessel,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Year of Build 1985; Vessel Registration Identification IMO 8724482; Linked To: YUZHMORGEOLOGIYA AO.
48141,KOHANA,vessel,SDGT,-0- ,3E4115,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9254082; MMSI 352002176; Linked To: KOHANA COMPANY LIMITED."
48183,RENEEZ,vessel,SDGT,-0- ,T8A3663,Crude Oil Tanker,-0- ,-0- ,Palau,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9232450; MMSI 511100508; Linked To: RENEEZ SHIPPING LIMITED."
48200,MOONBAY,vessel,SDGT,-0- ,8RCC2,Crude Oil Tanker,-0- ,-0- ,Guyana,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9230907; MMSI 750269000; Linked To: HONGKONG UNITOP GROUP LTD."
48298,DAWN II,vessel,SDGT,-0- ,3FHW2,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9185530; MMSI 374100000; Linked To: HASSALEH INTERNATIONAL COMPANY."
48315,ABYSS,vessel,SDGT,-0- ,T8A4595,-0- ,-0- ,-0- ,Palau,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9157765; MMSI 511101287; Linked To: QUOC VIET MARINE TRANSPORT JSC."
48405,HECATE,vessel,SDGT,-0- ,D6A3379,Crude Oil Tanker,-0- ,-0- ,Comoros,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9233753; MMSI 620999379; Linked To: OCEANLINK MARITIME DMCC."
48406,SIRI,vessel,SDGT,-0- ,D6A3314,Crude Oil Tanker,-0- ,-0- ,Comoros,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9281683; MMSI 620999315; Linked To: OCEANLINK MARITIME DMCC."
48407,BOREAS,vessel,SDGT,-0- ,D6A3315,Crude Oil Tanker,-0- ,-0- ,Comoros,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9248497; MMSI 620999316; Linked To: OCEANLINK MARITIME DMCC."
48409,CAPE GAS,vessel,SDGT,-0- ,D6A2739,LPG Tanker,-0- ,-0- ,Comoros,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9002491; MMSI 620739000; Linked To: OCEANLINK MARITIME DMCC."
48410,CALYPSO GAS,vessel,SDGT,-0- ,V2YC2,LPG Tanker,-0- ,-0- ,Antigua and Barbuda,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9131101; MMSI 304563000; Linked To: OCEANLINK MARITIME DMCC."
48411,MERAKI,vessel,SDGT,-0- ,V2YB7,Crude Oil Tanker,-0- ,-0- ,Antigua and Barbuda,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9194139; MMSI 304552000; Linked To: OCEANLINK MARITIME DMCC."
48412,ELSA,vessel,SDGT,-0- ,V3RZ8,Crude Oil Tanker,-0- ,-0- ,Belize,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9256468; MMSI 312038000; Linked To: OCEANLINK MARITIME DMCC."
